image_name,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16
person_0.jpg,0.18597272038459778,0.49067071080207825,0.18959151208400726,0.47750958800315857,0.18894226849079132,0.47974783182144165,0.16360805928707123,0.4587840437889099,0.170455202460289,0.46653032302856445,0.12752802670001984,0.46064096689224243,0.15176057815551758,0.4655279517173767,0.1836797595024109,0.48078396916389465,0.2456313818693161,0.4661051034927368,0.38122835755348206,0.394807368516922,0.4328934848308563,0.40122708678245544,0.18218611180782318,0.4038059413433075,0.20333705842494965,0.43357473611831665,0.33709946274757385,0.4244893789291382,0.3408006727695465,0.43173670768737793,0.5405962467193604,0.34005409479141235,0.5342665910720825,0.34605133533477783
person_1.jpg,0.18429319560527802,0.48433881998062134,0.18705449998378754,0.47131630778312683,0.1879524290561676,0.474027156829834,0.16086825728416443,0.4521002173423767,0.17226730287075043,0.4609532952308655,0.1259336769580841,0.456857830286026,0.1569521576166153,0.46057525277137756,0.16920624673366547,0.48075342178344727,0.24633227288722992,0.4624004364013672,0.3483489751815796,0.3940846920013428,0.4228214919567108,0.4078434407711029,0.18620385229587555,0.4031977653503418,0.2110522836446762,0.43153175711631775,0.3382687270641327,0.42710167169570923,0.34464290738105774,0.43261903524398804,0.5417149066925049,0.34646251797676086,0.535097599029541,0.3520437777042389
person_2.jpg,0.1822829246520996,0.4831792414188385,0.1847432553768158,0.4683726131916046,0.1847253292798996,0.47334226965904236,0.15787144005298615,0.4480869472026825,0.16799502074718475,0.4624840021133423,0.12329769134521484,0.4516237676143646,0.15585929155349731,0.46682026982307434,0.1745148003101349,0.4722565710544586,0.24634478986263275,0.4763694405555725,0.35959672927856445,0.3852054476737976,0.4196626842021942,0.4107809364795685,0.18375232815742493,0.40279117226600647,0.20966067910194397,0.43566250801086426,0.3326566219329834,0.42111507058143616,0.3404413163661957,0.43392056226730347,0.5346585512161255,0.3429190516471863,0.5296112298965454,0.3541548550128937
person_3.jpg,0.18925932049751282,0.4934993386268616,0.1918245404958725,0.47996243834495544,0.19197647273540497,0.4825704097747803,0.16519157588481903,0.45969516038894653,0.174026221036911,0.4686186611652374,0.12892428040504456,0.45963254570961,0.1607009917497635,0.4658896028995514,0.19405046105384827,0.47788456082344055,0.2601653039455414,0.46462196111679077,0.3958298861980438,0.39071959257125854,0.4359975755214691,0.3962705731391907,0.1840764731168747,0.39859989285469055,0.21040382981300354,0.42860740423202515,0.34172356128692627,0.42042824625968933,0.3501414954662323,0.4292263686656952,0.5431704521179199,0.34042423963546753,0.5363450646400452,0.3489469885826111
person_4.jpg,0.18763025104999542,0.48557162284851074,0.19099241495132446,0.47194546461105347,0.1916772425174713,0.4758880138397217,0.1637537032365799,0.451434463262558,0.1757415235042572,0.4631780982017517,0.1264156848192215,0.4534718990325928,0.1560474932193756,0.46426254510879517,0.1646396517753601,0.4842889606952667,0.23127463459968567,0.4818035364151001,0.34672293066978455,0.3997054696083069,0.40715667605400085,0.4295956492424011,0.18483608961105347,0.40380820631980896,0.20895682275295258,0.43512794375419617,0.3296707272529602,0.424402117729187,0.3348912000656128,0.4350297451019287,0.5372382998466492,0.3471379280090332,0.5332311987876892,0.35707488656044006
person_5.jpg,0.1866103857755661,0.4936465919017792,0.19035516679286957,0.4801422357559204,0.18924862146377563,0.48248720169067383,0.16407468914985657,0.46082329750061035,0.17023822665214539,0.46891433000564575,0.1257866472005844,0.45935752987861633,0.1559630185365677,0.46590757369995117,0.18887744843959808,0.47431057691574097,0.253974586725235,0.46389418840408325,0.3927110433578491,0.3832383155822754,0.4351476728916168,0.3960798680782318,0.1820998638868332,0.398654967546463,0.20692215859889984,0.4291810393333435,0.33770352602005005,0.4180622398853302,0.34421035647392273,0.4279443323612213,0.542439877986908,0.34042683243751526,0.5356323719024658,0.3508091866970062
person_6.jpg,0.1886998862028122,0.4852991998195648,0.1928805261850357,0.4749528765678406,0.1906789392232895,0.4766741693019867,0.16770242154598236,0.4611835181713104,0.17165353894233704,0.4674760401248932,0.13166239857673645,0.46077847480773926,0.1540781557559967,0.46403494477272034,0.17144468426704407,0.48830845952033997,0.2504745125770569,0.4715474545955658,0.33610671758651733,0.41309183835983276,0.4172932803630829,0.42194265127182007,0.19443391263484955,0.4066409766674042,0.21201744675636292,0.43516650795936584,0.3548884987831116,0.4415953457355499,0.3538777828216553,0.4487603008747101,0.5617459416389465,0.3475439250469208,0.5539807677268982,0.35575130581855774
person_7.jpg,0.24955378472805023,0.4344561994075775,0.24920497834682465,0.43127840757369995,0.24849505722522736,0.4339331388473511,0.23708057403564453,0.43422460556030273,0.24049153923988342,0.4398382306098938,0.23452246189117432,0.43925580382347107,0.24524028599262238,0.4366583824157715,0.30163151025772095,0.4398961067199707,0.30502238869667053,0.41598212718963623,0.40174075961112976,0.4207879900932312,0.3517470359802246,0.41560661792755127,0.30844447016716003,0.40167325735092163,0.32409748435020447,0.41965946555137634,0.4090735614299774,0.410805344581604,0.4368836581707001,0.41304755210876465,0.5514184236526489,0.3577757775783539,0.6004010438919067,0.35882484912872314
person_8.jpg,0.24409635365009308,0.4330589771270752,0.24449239671230316,0.42977669835090637,0.2416534423828125,0.43244749307632446,0.23563849925994873,0.4323931932449341,0.23333275318145752,0.4380605220794678,0.2389911264181137,0.4369330406188965,0.2429795116186142,0.43531569838523865,0.32076796889305115,0.4188157916069031,0.30462440848350525,0.403793066740036,0.43623438477516174,0.3819977045059204,0.35385844111442566,0.3895551562309265,0.30716463923454285,0.40458789467811584,0.3206813335418701,0.4201837182044983,0.37653395533561707,0.41332125663757324,0.42040902376174927,0.4137301445007324,0.496775358915329,0.34723061323165894,0.5760509967803955,0.343753844499588
person_9.jpg,0.2485370635986328,0.4367072880268097,0.24935081601142883,0.4333439767360687,0.24652957916259766,0.4356119930744171,0.23968759179115295,0.4358143210411072,0.23709137737751007,0.43991541862487793,0.23932962119579315,0.43873482942581177,0.24284601211547852,0.43466025590896606,0.3202454149723053,0.4212053120136261,0.31066426634788513,0.39661118388175964,0.434017151594162,0.38800689578056335,0.3648276627063751,0.37225961685180664,0.3071184754371643,0.40545281767845154,0.3185659348964691,0.42176979780197144,0.3950060307979584,0.4126491844654083,0.42479902505874634,0.4139884412288666,0.5305768847465515,0.3499479591846466,0.5878345370292664,0.3486092984676361
person_10.jpg,0.24809148907661438,0.4344392418861389,0.24866019189357758,0.4315130412578583,0.24645867943763733,0.4336712062358856,0.2391292154788971,0.43477723002433777,0.23792307078838348,0.4388681650161743,0.23767952620983124,0.4372153878211975,0.2426329106092453,0.4340338706970215,0.30959877371788025,0.4220867455005646,0.3074127733707428,0.4026795029640198,0.40812307596206665,0.3819299340248108,0.3573102355003357,0.3861018717288971,0.3064637780189514,0.4003870189189911,0.3186083137989044,0.4172542989253998,0.4010201394557953,0.41311660408973694,0.43152761459350586,0.41387221217155457,0.5379125475883484,0.35095420479774475,0.5958987474441528,0.34996217489242554
person_11.jpg,0.24926309287548065,0.43424728512763977,0.24974922835826874,0.43012842535972595,0.2472207099199295,0.4324289858341217,0.238761767745018,0.43254655599594116,0.2380259484052658,0.4370809495449066,0.2411547154188156,0.4431135654449463,0.2456800490617752,0.43541204929351807,0.3372676968574524,0.430789053440094,0.30889907479286194,0.3979562819004059,0.48246821761131287,0.42731595039367676,0.3634902536869049,0.3855316638946533,0.29520049691200256,0.4127262234687805,0.3096170127391815,0.42450201511383057,0.35771775245666504,0.4140876233577728,0.400137335062027,0.41198256611824036,0.473131388425827,0.34635570645332336,0.5472559332847595,0.33922380208969116
